"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY",0.00233489361119515,0.0186791488895612,0.431707695803346,0.602370887589842,1.82360097879,26,"ACTR3, PIK3CA, PIK3CG, ARF6, CYTH1, CYTH4, ACTR2, ACTG1, PIK3CD, ARPC5L, CYFIP1, BRK1, CYTH3, PIK3CB"
"KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY",0.00288294084434646,0.0211929568162163,0.431707695803346,0.650130169720508,1.8154637212459,18,"PPP2R2D, PPP2R1A, PPP2R1B, PPP2R3A, PPP2R2B, PPP2R5C, PPP2CB, PPP2R2A"
"KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING",0.00496148344312318,0.0261130707532799,0.407017918923954,0.670465732713659,1.80943008940607,16,"NCAPG2, PPP2R1A, PPP2R1B, SMC2, SMC4, PPP2R5C, NCAPH, PPP2CB"
"KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP",0.00372966647973251,0.0213123798841858,0.431707695803346,0.644320328591904,1.79923996131838,18,"PTPRR, DUSP4, MAPK14, DUSP5, PTPN5, MAPK9, DUSP1, DUSP6, DUSP10, MAPK8"
"KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY",0.00588448883043795,0.028704823563112,0.407017918923954,0.633862263177749,1.79839822974827,19,"VAV3, FYN, CD247, CD3E, CD4, PLCG2, ITPR1, ITPR3, PLCG1, GRAP2, LCP2, LAT, ZAP70, VAV2"
"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY",0.00319313103624878,0.0211929568162163,0.431707695803346,0.598352431170296,1.79166852471423,24,"PIK3CG, RAC1, GNB2, IL6, GNG12, NFKB1, PIK3R6, MAPK9, GNG2, GNG7, GNG4, MAPK8, PIK3R5, GNG5"
"KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY",0.0015523150957622,0.0182064807080836,0.45505986738723,0.582846226472446,1.78310676486408,27,"FGF5, FGF9, GRB2, SOS1, ARAF, FGF18, KRAS, FGF2, FGFR1, NRAS"
"KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY",0.00761277526185941,0.033095209455182,0.407017918923954,0.625606285073594,1.77497431374967,19,"GNAQ, CXCR4, PRKCA, PLCG2, ARAF, PRKCG, PRKCB, PLCG1, MAPK1, RAF1, MAP2K1"
"KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS",0.00202915765907883,0.0186791488895612,0.431707695803346,0.513157819819835,1.768837434802,46,"UCP1, UQCRFS1, COX20, NDUFV2, COA6, SDHA, NDUFA4, NDUFV1, UQCRC2, NDUFAF2, NDUFAF4, NDUFAF5, NDUFAF1, COA3, NDUFA8, NDUFA10, COX10, NDUFAF8, COX5A, NDUFS8, COX8A, UQCRQ, NDUFA6"
"KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY",0.00571331583643352,0.0285665791821676,0.407017918923954,0.645445230698346,1.76118759006785,17,"CALM3, GNAQ, NFATC2, PPP3R2, NFATC1, PPP3R1, CALM1"
"KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY",0.00534402174020012,0.027405239693334,0.407017918923954,0.583928987798768,1.7606729825764,25,"ACTR3, PIK3CA, ARF6, CYTH1, CYTH4, ACTR2, ACTG1, PIK3CD, ARPC5L, CYFIP1, BRK1, CYTH3, PIK3CB"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY",0.00644266376909156,0.030384549978785,0.407017918923954,0.627049736112687,1.75101249003533,18,"APP, SLC25A4, CHRM3, GNAQ, ITPR1, ITPR3, VDAC1, SLC25A5, VDAC2, CYCS"
"KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY",0.00967675265685236,0.0351881914794631,0.380730400722792,0.616495266973692,1.74912447258714,19,"PPP2R2D, PPP2R1A, PPP2R1B, PPP2R3A, PPP2R2B, PPP2R5C, PPP2CB, PPP2R2A"
"KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING",0.00660474125006168,0.030384549978785,0.407017918923954,0.624982459474555,1.74523969881119,18,"RPA3, RPA2, BLM, WRN, RPA1, RPA4, BABAM2, DNA2, MRE11, UIMC1"
"KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY",0.00954942696399904,0.0351881914794631,0.380730400722792,0.588181901166024,1.73566885315976,22,"PIK3CG, RAC1, GNB2, GNG12, CCR4, PIK3R6, CCL1, GNG2, GNG7, GNG4, PIK3R5, GNG5"
"KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE",0.00845872475697666,0.0345254071713333,0.380730400722792,0.660319571183283,1.73539308300595,15,"SGO1, PPP2R1A, PPP2R1B, CDK1, PPP2R5C"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.00455757674957434,0.0251351539288006,0.407017918923954,0.530444986236216,1.73341025473258,35,"VCP, PSMD12, PSMD14, UBB, PSMA3, PSMB7, PSMC3, PSMA8, PSMC4, PSMD3, PSMA5, PSMA6, ADRM1, PSMD1, PSMA4, PSMD2, UBA52, PSMC2, PSMD4, PSMD6, PSMB4, PSMB6, PSMA7, PSMB1"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I",0.0030984617190952,0.0211929568162163,0.431707695803346,0.525712288386962,1.72951962578346,36,"APP, NDUFV2, NDUFB6, NDUFB5, NDUFS5, NDUFA5, NDUFB4, NDUFA4, NDUFB1, NDUFB2, NDUFV1, NDUFA8, NDUFA10"
"KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY",0.00257554755579682,0.0198119042753601,0.431707695803346,0.564545649680506,1.72711964373932,27,"CXCR4, PRKCA, GNB2, PTK2, PRKCG, PXN, PRKCB, GNG12, GNG2, GNG7, PTK2B, GNG4, GNG5"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.00313950035115778,0.0211929568162163,0.431707695803346,0.524593512293782,1.72583900949818,36,"PSMD12, PSMD14, UBB, PSMA3, PSMB7, PSMC3, PSMA8, PSMC4, PSMD3, PSMA5, PSMA6, ADRM1, PSMD1, PSMA4, PSMD2, UBA52, PSMC2, PSMD4, SOD1, PSMD6, PSMB4, PSMB6, DERL1, PSMA7, PSMB1"
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY",0.0104430749783327,0.0366423683450269,0.380730400722792,0.637600531036078,1.72073460221223,16,"GRB2, EGF, SOS1, EGFR, ARAF, KRAS, CCND1, NRAS, MAPK1, RAF1, MAP2K1"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.0036646113292271,0.0213123798841858,0.431707695803346,0.53890223010545,1.71841474281022,32,"APP, PSMD12, PSMD14, PSMA3, PSMB7, PSMC3, PSMA8, PSMC4, PSMD3, PSMA5, PSMA6, ADRM1, PSMD1, PSMA4, PSMD2, PSMC2, PSMD4, PSMD6, PSMB4, PSMB6, PSMA7, PSMB1"
"KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION",0.0107143236790686,0.0369459437209262,0.380730400722792,0.652739141068315,1.71547087175883,15,"TUBA1B, TUBA3C, TUBB, TUBB2A, TUBA1C, TUBB4B, TUBA1A, CKAP5"
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY",0.0118347096411058,0.0380960741232517,0.380730400722792,0.580927419990086,1.71426156912408,22,"PAK1, CXCR4, RAC1, GNB2, GNG12, CFL2, GNG2, GNG7, GNG4, LIMK1, CFL1, RAC2, GNG5"
"KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE",0.00952853106254609,0.0351881914794631,0.380730400722792,0.628131967115297,1.71394592878383,17,"ZWINT, NSL1, CENPW, CENPC, MIS12, INCENP"
"KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY",0.0116810121132992,0.0380960741232517,0.380730400722792,0.651026394481676,1.71096958373238,15,"JUN, CHRNA9, ESR2, ARAF, ESR1, KRAS, FOS, NRAS, MAPK1, RAF1, MAP2K1"
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_ERK_SIGNALING_PATHWAY",0.0116810121132992,0.0380960741232517,0.380730400722792,0.650195825987353,1.70878675759347,15,"EGF, PRKCA, EGFR, PLCG2, ARAF, PRKCG, PRKCB, CCND1, PLCG1, MAPK1, RAF1, MAP2K1"
"KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY",0.00993024526623639,0.03546516166513,0.380730400722792,0.572211139308314,1.69897752151,23,"FGF5, FGF9, PIK3CA, FGF18, FGF2, FGFR1"
"KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.00777737422196776,0.033095209455182,0.407017918923954,0.52046250902745,1.69475291940077,34,"PSMD12, PSMD14, UBB, PSMA3, PSMB7, PSMC3, PSMA8, PSMC4, PSMD3, PSMA5, PSMA6, ADRM1, PSMD1, PSMA4, PSMD2, UBA52, PSMC2, PSMD4, PSMD6, PSMB4, PSMB6, PSMA7, PSMB1"
"KEGG_MEDICUS_REFERENCE_BRANCHING_MICROTUBULE_NUCLEATION",0.00366437650439049,0.0213123798841858,0.431707695803346,0.553519643844765,1.69338768374341,27,"TUBA1B, TUBA3C, MZT2A, NEDD1, TUBB, TUBB2A, HAUS2, TUBA1C, HAUS7, TUBB4B, TUBGCP5, HAUS6, TUBA1A"
"KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY",0.0121907437194406,0.0380960741232517,0.380730400722792,0.566506114409632,1.68203847856471,23,"PAK1, CXCR4, RAC1, GNB2, GNG12, CFL2, GNG2, GNG7, GNG4, LIMK1, CFL1, RAC2, GNG5"
"KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION",0.0121907437194406,0.0380960741232517,0.380730400722792,0.566166404007701,1.68102982931436,23,"MLLT3, SUPT3H, CCNT2, PBX3, KLF3, PROM1, RUNX2, LMO2, CDK14, AFF1, IGF1R, BMP2K, KMT2A, JMJD1C, MEF2C, CDKN1B, HMGA2"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.00744863954909433,0.033095209455182,0.407017918923954,0.525234567254401,1.67483223000747,32,"PSMD12, PSMD14, PSMA3, PSMB7, PSMC3, HTT, PSMA8, PSMC4, PSMD3, PSMA5, PSMA6, ADRM1, PSMD1, PSMA4, PSMD2, PSMC2, PSMD4, PSMD6, PSMB4, PSMB6, PSMA7, PSMB1"
"KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY",0.0179724468566893,0.0507459458985515,0.352487857583619,0.636428567925279,1.6726048761901,15,"TGFA, GRB2, SOS1, EGFR, ARAF, KRAS, NRAS, MAPK1, RAF1, MAP2K1"
"KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S",0.0179724468566893,0.0507459458985515,0.352487857583619,0.636216501184528,1.67204754127062,15,"E2F3, ATM, E2F2, EP300, CCND1, CDK6, ATR, TADA3"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY",0.016254964891176,0.0485222832572419,0.352487857583619,0.618949911628435,1.67040094562748,16,"GRB2, MYC, SOS1, ARAF, KRAS, RPS6KA5, NRAS, MAPK1, RAF1, MAP2K1"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.00916016541672763,0.0351881914794631,0.380730400722792,0.509960636633198,1.66647064254896,35,"PSMD12, PSMD14, UBB, PSMA3, PSMB7, PSMC3, PSMA8, PSMC4, PSMD3, PSMA5, PSMA6, ADRM1, PSMD1, PSMA4, PSMD2, UBA52, PSMC2, PSMD4, PSMD6, PSMB4, PSMB6, PSMA7, PSMB1"
"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.0083641057985117,0.0345254071713333,0.380730400722792,0.522072307475742,1.66474863131244,32,"PSMD12, PSMD14, PSMA3, PSMB7, PSMC3, PSMA8, PSMC4, PSMD3, PSMA5, PSMA6, ADRM1, PSMD1, PSMA4, PSMD2, PRNP, PSMC2, PSMD4, PSMD6, PSMB4, PSMB6, PSMA7, PSMB1"
"KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY",0.0166049435207335,0.0488380691786279,0.352487857583619,0.569633740805195,1.66171138075143,21,"ACTR3, ARF6, CYTH1, CYTH4, ACTR2, ACTG1, ARPC5L, CYFIP1, BRK1, CYTH3"
"KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY",0.0160436395504143,0.0485222832572419,0.352487857583619,0.593756881918328,1.65804346355164,18,"NFE2L2, GSTM1, GSTP1, MGST2, MGST1, TXNRD1, GSTO2"
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_PI3K_SIGNALING_PATHWAY",0.0212106446566857,0.057698803053198,0.352487857583619,0.630816659405121,1.65785615806428,15,"PIK3CA, GRB2, EGF, SOS1, EGFR, KRAS, NRAS, PIK3CD"
"KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY",0.00940682190070356,0.0351881914794631,0.380730400722792,0.489279286458501,1.64311010323995,39,"IFNAR1, IL4, IL7, IL12A, PIM1, IL7R, IL6, JAK1, IFNAR2, STAT5A, IL6ST, IL2RG, IL13, IL12B, STAT4"
"KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY",0.0250964946573315,0.0651857004086531,0.352487857583619,0.624235442487077,1.64055998994243,15,"GRB2, EGF, SOS1, EGFR, ARAF, KRAS, NRAS, MAPK1, RAF1, MAP2K1"
"KEGG_MEDICUS_VARIANT_EGF_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY",0.0250964946573315,0.0651857004086531,0.352487857583619,0.624235442487077,1.64055998994243,15,"GRB2, EGF, SOS1, EGFR, ARAF, KRAS, NRAS, MAPK1, RAF1, MAP2K1"
"KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY",0.00668460099533269,0.030384549978785,0.407017918923954,0.478290379782215,1.6369581871595,43,"FGF5, NGF, FGF9, RET, EGF, ERBB4, EGFR, PLCG2, FGF18, HGF, FGF2, FLT1, FGFR1, ITPR1, PDGFC, VEGFB, ITPR3, PLCG1"
"KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY",0.0243889812071053,0.0650372832189475,0.352487857583619,0.598751805675166,1.63377804890568,17,"SLC25A4, CHRM3, GNAQ, ITPR1, ITPR3, VDAC1, SLC25A5, VDAC2, CYCS"
"KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT",0.00886941066002472,0.0351881914794631,0.380730400722792,0.494080529327276,1.62545557915514,36,"TUBA1B, TUBA3C, DYNLRB2, DYNC2H1, DYNC2LI1, TUBB, DYNC1H1, TUBB2A"
"KEGG_MEDICUS_REFERENCE_GLYCOLYSIS",0.0280929311985792,0.0693690754732782,0.352487857583619,0.572445409420038,1.62414592370177,19,"LDHC, GPI, BPGM, PKM, PGK2, ALDOC, PFKP, LDHB, ENO4, PFKM, LDHA, PGAM1"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_RAS_ERK_SIGNALING_PATHWAY",0.029953818794019,0.0721778766120941,0.352487857583619,0.614309163852196,1.61447262855756,15,"GRB2, SOS1, EGFR, ARAF, KRAS, CCND1, NRAS, MAPK1, RAF1, MAP2K1"
"KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I",0.013978211397837,0.0430098812241139,0.380730400722792,0.513992338055155,1.60341084569239,30,"NDUFV2, NDUFB6, NDUFB5, NDUFS5, NDUFA5, NDUFB4, NDUFA4, NDUFB1, NDUFB2, NDUFV1, NDUFA8, NDUFA10"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I",0.0180148107939858,0.0507459458985515,0.352487857583619,0.50887863021597,1.60227436511658,31,"NDUFV2, NDUFB6, NDUFB5, NDUFS5, NDUFA5, NDUFB4, NDUFA4, NDUFB1, NDUFB2, NDUFV1, NDUFA8, NDUFA10"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_AGE_RAGE_SIGNALING_PATHWAY",0.0318967508560298,0.075944644895309,0.321775918075361,0.609657042140889,1.60224633663555,15,"APP, ARAF, IL6, KRAS, NFKB1, NRAS, NOS2, MAPK1, RAF1, MAP2K1"
"KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY",0.0335190520102772,0.0788683576712404,0.321775918075361,0.607813949381701,1.5974024844082,15,"DRD1, GNAS, PRKACB, PRKACG, CREB3L1, ADCY5"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY",0.0291954942675882,0.0712085226038736,0.352487857583619,0.58646602778259,1.58273454601367,16,"SLC25A4, GRM1, GNAQ, ITPR1, VDAC1, SLC25A5, VDAC2, CYCS, ATXN2, VDAC3, ATXN3"
"KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119",0.018990020855373,0.0527500579315917,0.352487857583619,0.526877342630976,1.57764805823665,24,"SCML1, ASXL3, PHC3, FOXK1, OGT, CBX4, MBD5, BAP1, CBX7, YY1"
"KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY",0.0257999813756264,0.0661537983990422,0.352487857583619,0.531137879688748,1.57702508116929,23,"JUN, TAB2, MYD88, MAPK14, FOS, MAPK9, MAP3K7, TRAF6, MAPK8, MAPK13, MAP2K3, MAPK1, MAP2K7, MAP2K1, TIRAP, MAP2K6, MAP2K2, TLR2"
