"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GSE22886_NAIVE_CD4_TCELL_VS_DC_UP",1.80436562387083e-18,2.46771019449126e-16,1.10533657731401,0.597854998223947,2.66182344348204,172,"HERC1, PKIA, SYNE2, INPP4B, PDE4D, SNRK, FGF9, STK17B, CBLL1, KLF12, VNN2, MYLIP, BCL11B, GCH1, LGI2, CD247, IKZF1, GATA3, HNRNPA3, GYPC, LEF1, CAMK4, IPCEF1, BTG1, CD3E, DPP4, SH2D1A, CYTH1, CAMK2G, PIK3IP1, CD28, KLF9, ZHX2, TPD52, XPO6, SPTBN1, LBH, TNFRSF25, CD96, PRR5, ZEB1, LEPROTL1, DGKD, MED15, EEF2, MATR3, CD27, ETS1, NR4A2, SPOCK2, RPS6KA5, KANSL2, CDC14B, CLEC2D, APBB1, ADPRM, GPX7, SYNE1, HIVEP2, EIF3H, SAFB2, BUB3, TBC1D4, TRA2A, ALDOC, BCR, DUSP1, SIGIRR, ISG20, NCK2, STK26, RALGAPA1, RPF1, ICOS, RPS3, DNAJB1, ACBD4, KMT2A, ZNF394, USE1, DOCK9, EIF3F"
"GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_DN",1.01012433021851e-16,5.95738442193985e-15,1.05746357275086,0.610464078387108,2.6518309574719,151,"CDH7, NAPEPLD, RAPGEF5, ADGRL3, KCNMB2, RIMBP3C, RNF222, SPAG16, GIMAP4, UCP1, DACH1, DENND5A, BHMT, PALMD, DZIP1L, SERPINB9, SLAMF1, CHST11, RTKN2, SYTL3, RNF180, RPS6KA2, BATF, BTBD3, RNF144A, ZFAT, JUN, CSMD3, HAO1, CD200, FUT8, CD44, PPP1R1C, KIAA0040, AEBP2, CST7, MXI1, ACTN1, RLN1, CHRNA2, GRIK2, ZIC4, RBFOX1, TENM4, DENND3, PERP, ITGA8, XCL1, LAG3, ABHD3, PCGF5, CLCF1, KCNA5, PXN, C11orf52, IL6, BRWD3, CPM, ARL4C, TET2, CLN6, SAMD4A, NFKB1, ATP8B2, MBOAT2, GPX7, CACNA1B, HBEGF, TNFAIP6, PLXNC1, C16orf46"
"GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_DN",1.46675524218479e-18,2.12553788238893e-16,1.11466447751729,0.592470657391672,2.64414038041459,180,"CASP4, CDK17, TRAPPC12, SYNE2, FOXN3, PCMTD2, PAX6, PDE4D, PGRMC2, SNRK, FCHSD2, DNM3, TGFBR2, EIF4G2, VNN2, SOX4, MBNL1, TSC22D2, SP3, TSN, TDRD3, HEG1, RPS29, LEF1, SORL1, JADE2, ABLIM1, USP34, ADD3, BTG1, RGS1, ITGA6, CXCR4, EIF3A, GPR183, CYTH1, BCL11A, PIK3IP1, AUTS2, TPP1, CTSO, GTF2B, MCF2L, SETD1B, LSM14A, IL7R, ATXN7L3B, LEPROTL1, UBE2G2, RPL32, PRDM2, SRGN, ARL4C, TUBB2A, TRIB2, EPHA4, SPOCK2, IFI44, DNAJB6, CALM1, ITPKB, BCL2L11, VPS13B, RPL31, MAL, SYNE1, DLG5, BRWD1, MPPE1, RBM38, TNFAIP3, ATP2A3, LAPTM5, ISG20, ARL2BP, MOB1A, TXNIP, SARAF, HDAC5, GADD45A, CIRBP, DGCR2, TOB1, PTPN4, TENM1, DNAJB1, YWHAZ, PDE4B, TRAM2, NFATC2IP, BLCAP, CDC14A, EXTL3, RPL23, EXT1, RGS2, DDX49, EFCAB14"
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_DN",1.94680678463952e-18,2.4785336315952e-16,1.10533657731401,0.591203220801532,2.63848393106002,180,"ADAM23, NELL2, GPR65, SCML1, LRRN3, GIMAP4, CBLB, CTSL, SERPINB9, FAM184A, GCH1, SLAMF1, BAG3, LPIN2, FOXO1, G3BP2, SATB1, CD200, ZFP36L1, ST6GAL1, COL6A3, ABLIM1, NCALD, ACTN1, RAB8B, PRKCH, ARL6IP5, SPINK2, TNFSF10, ABCB1, GPR183, SKAP1, ZNF516, PIK3IP1, TRAF5, EGR1, SATB2, DHRS3, SPTBN1, PTK2, LBH, TNFRSF25, BACH2, EHD4, LEPROTL1, CAMK1D, CACNA2D2, HGF, HLA-B, CD27, SMPD1, PTCH1, IER2, SPOCK2, DOK2, OSBPL8, MID2, IFI44, MSN, LYPD3, ITPKB, JAK1, CLEC2D, MAN1C1, SYNE1, HIVEP2, CAMSAP2, RBM38, TRIM38, TNFAIP3, IL6ST, GIMAP5, SLC7A7, ICOS, SARAF, HDAC5, HLA-G, ZNF589, CRTAM, TENM1, KLF10, SH2D3A, GALNT11, PRMT2, ABAT, PIM2, TRAF3IP3, GRB10, ACVR2A, CBFB, PDE4B, GOLGA8B, PTPN12, MAPK13, ITGB2, RAC2, SMAD7, SGK1, RETREG1"
"GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_UP",1.84883650218194e-18,2.46771019449126e-16,1.10533657731401,0.58973420351519,2.62808204311501,178,"PKIA, SYNE2, NELL2, TOX, INPP4B, LRRN3, PDE4D, ZNHIT6, CBLB, PIK3R1, SLC16A10, MLLT3, TMEM30B, CHD7, MYLIP, HSF2, BCL11B, SIDT1, PRKCQ, SMYD3, CD247, GYPC, LEF1, CAMK4, ZNF506, TRAT1, ABLIM1, RAB33A, MPRIP, ITGA6, CD3E, PRKCH, LRIG1, FBLN5, TMEM14A, DPP4, SH2D1A, NR3C2, SKAP1, PRKCA, CD28, NAP1L3, TRAF5, BIN1, TPD52, MCF2L, LBH, BACH2, CD96, MGAT4A, PRR5, TSR2, CD27, ETS1, SMPD1, TRIB2, ITM2A, SLC38A1, SETMAR, SPOCK2, LPIN1, CLEC2D, SESN1, MAL, CDR2, ADPRM, CD40LG, GPRASP1, TBC1D4, AP3M2, KLHL3, ALDOC, NCK2, AMMECR1, TRMT11, ICOS, HSPB1, TNRC6B, HKDC1, PTPN4, ADGRL1, ADNP2, PRMT1, PRMT2, ZNF331, ZNF394, DOCK9, ITPR3, ZNF224, GOLGA8B, PLCG1"
"GSE17974_0H_VS_12H_IN_VITRO_ACT_CD4_TCELL_UP",2.48512190836545e-17,1.82674468394632e-15,1.07686819261983,0.599054106850576,2.62524844231299,164,"GTF2IRD2, SUSD4, GPR65, PDE4D, DENND5A, PARP8, PCSK5, KCTD3, FHIT, TMEM156, IRS2, ITGA4, SNX29, SOX4, CSGALNACT1, MYLIP, S100A10, TTC32, TCF7L2, HEG1, SLC2A3, FOSL2, SORL1, RNF125, UTRN, MXI1, MAP4K4, ITGA6, UBASH3B, ARRDC3, SERINC5, FBXO33, GPR183, PERP, AUTS2, ATG14, BIN1, KLF4, MAFF, OVGP1, DPEP2, SPTBN1, KLF11, ZNF256, PIM1, AK5, SUSD1, HELZ, NFKBIZ, OTUD1, SRSF1, SUSD3, NR4A2, EPHA4, IER2, SMAGP, FOS, RBM33, CFL2, ITPRIP, PLCXD2, C9orf72, NSMCE3, FAM111A, SC5D, ZFAND2A, KLHL3, IRF2BP2, ADCY5, DUSP1, SIGIRR, MICAL1, MEF2D"
"GSE11057_PBMC_VS_MEM_CD4_TCELL_DN",4.24853770531571e-18,4.1439583156464e-16,1.0959292864312,0.5955443118951,2.62321814312519,168,"MAST4, INPP4B, MAF, ITGB1, KLF12, TMC6, CD84, MLLT3, MTHFD1L, ST3GAL1, ANXA2R, EDEM1, HINT1, PRKCQ, XPC, BAG3, RPL34, PAG1, HECA, EVL, GATA3, ANKH, TRAT1, JADE2, HNRNPLL, RASGRF2, CD3E, WWP1, PATJ, PRKCH, LRIG1, TMEM14A, SMYD2, SH2D1A, GPR183, CYTH1, CAMK2G, EML4, CD28, TRAF5, BIN1, CD82, EPB41, CASP6, CD96, FBLN7, CFAP36, ST8SIA1, RASGRP1, SLC39A13, ARID4B, SUPT20H, SUSD3, ZFP90, ITM2A, EPHA4, SPOCK2, PPP1R35, BCL9L, PSIP1, BICDL1, ATP8B2, PHACTR2, CDR2, GPX7, CD40LG, NSMCE3, DYRK2, PNMA1, VSIG1, SIGIRR, NFRKB, PRPS1, AMMECR1, FAAH2, ICOS, RRP1B, PRMT7, RPS3, FBXO31, KIF22, KMT2A, TRAF2, DOCK9, ITPR3, CBX7, TNFSF8, PLCG1, CDC14A, OCIAD2"
"GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_UP",2.45881422041203e-18,2.90025714556507e-16,1.10533657731401,0.588525932937918,2.62269752549941,178,"TUBA1B, AGR3, ACSL5, STARD4, FOXN3, ARHGEF3, TLK1, KLHL2, VAV3, NRP1, PTDSS1, NCOA7, FASLG, LIN7A, ITGB1, FYN, SAMSN1, SERPINB9, MTRR, SLAMF6, WDR75, ANKRD44, RPA2, TMEM131L, SERPINE2, GLIPR1, CDK1, PTTG1, SIK1, RPIA, KPNA2, ARFGAP2, IPCEF1, FOXK1, PTPRS, CAB39, SNX9, PRKAG2, SH2D1A, CMTM7, DAPL1, TRAF5, MAP3K8, RNF152, RCSD1, EOMES, MLH1, PHLDA1, CD96, SCD, MGAT4A, PENK, ATXN7L3B, RASGRP1, TSPAN13, DUSP5, EGR3, SIMC1, ARAP2, RRM1, IPO11, CD83, TPST1, SLC23A2, APOBEC1, PHF14, TBC1D4, FAM111A, TFRC, IL6ST, P2RX7, CD1D, PUS3, ITPR1, RBBP7, NDUFAF4, LANCL2"
"GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_UP",1.91965282055794e-17,1.49791986244152e-15,1.07686819261983,0.590036689323676,2.61903284643509,171,"GAP43, ARL5A, STARD4, FOXN3, TLK1, HMGCR, NCAPG2, NRP1, PIK3R1, NCOA7, FASLG, LIN7A, IKZF2, ITGA4, HMGCS1, ELL2, MTRR, PIK3CG, USP31, ANKRD44, HSPA8, DTWD2, DUSP4, TMEM131L, METRNL, HECA, RELL1, LEF1, SIK1, ZNF213, RPIA, BLM, PTGER4, PHC3, IPCEF1, SMC3, ITGA6, RBM12, ABCB1, LARP4, AP4M1, SH2D1A, CSNK1A1, CMTM7, DAPL1, CBX4, MAP3K8, RCSD1, EOMES, TMEM243, PHLDA1, CD96, SCD, PENK, MAT2A, TSPAN13, DUSP5, STK39, CD83, FANCF, SLC23A2, APOBEC1, PPM1B, BUB3, TBC1D4, FAM111A, ERGIC1, MAOA, CARNMT1, TIMMDC1, RSRC1, PUS3, ITPR1, ASAP1, INSIG1, ALG8, JMJD4, IL13, MYB, IVD, PGM2L1, METAP2"
"GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_DN",6.24540573340428e-17,4.06111511279827e-15,1.05746357275086,0.587616329669482,2.6147152293474,175,"UTY, DDX3Y, KDM5D, NFE2L2, RAPGEF5, SMOX, MAMDC2, ETV6, ANKRD46, ZNF622, MAGEF1, TPBG, MAF, DCDC2C, CDKN2AIP, KLHL6, ZNF471, RAPGEF2, CHD7, CD109, MBOAT1, SLAMF1, NXPE3, EBF1, CYSLTR1, MLANA, ABCA1, HPS3, MTSS1, PHF21A, ZFP36L2, HSPA1B, CD200, GJA1, DUSP22, FRMD4B, ALCAM, MXI1, SMAD3, SH3RF1, HSPA1A, DENND3, CEP19, PRDM1, SLC25A51, ITGA2, ATRNL1, RAB4A, CASP6, PTPRJ, TWSG1, MCTP2, SF3B1, IL7R, MAP3K5, TSPAN5, SRGN, PAXBP1, IL21, LMAN2, DSP, GRK5, AMZ2, SMIM3, ATG12, ADPRM"
"GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN",1.76593861287964e-16,9.21842325307429e-15,1.04762648849882,0.595489589355588,2.60337485085179,156,"CASP4, RAI14, AGO1, TTLL7, MAMDC2, CDC42EP3, SLCO2A1, DGKG, UBE2E2, ST6GALNAC5, PLXDC2, MTURN, MAF, TGFBR2, CERS4, RASGEF1B, ST3GAL1, PABPC4L, EID2, CSGALNACT1, PBX1, GCH1, ADGRA3, FOXO1, IER3, TTC8, STXBP4, CD200, SLA2, IL4, TRAF1, JADE2, KRT18, OXR1, RBMS2, MPRIP, PCMTD1, RGS1, UBASH3B, BACH1, IER5, PTGS1, NAP1L3, PIGP, ESAM, SEC24C, PDE4DIP, TLE6, PPARGC1A, EHMT1, HLA-B, ITM2A, PHLPP1, IRF6, CDC14B, RAB38, TTC28, ADAM22, GPX7, UPP1, ALDOC, WBP1L, SIPA1L3, FGD3, RASSF6, TXNIP, ALDH1L1, APH1B, GBX2, YES1, USP54, NBEA, PRR13, COL4A1, TPRG1L, KMT2A, MTAP, LDHD"
"GSE21379_TFH_VS_NON_TFH_CD4_TCELL_UP",2.21219661782445e-16,1.08934575200055e-14,1.04762648849882,0.594086723302779,2.60127640532934,160,"UTY, DDX3Y, TRAPPC12, RNF19A, ACTR3B, RAG2, GRM3, ZNF236, TENM2, ZCCHC2, EXOC6, CLDN10, LCOR, ARGLU1, RFX7, NDFIP1, EID2, SNX29, SERPINB9, ATF7IP, FAM184A, PRSS37, KIF16B, IVNS1ABP, IKZF1, DCAF12L1, PAIP2, HAO1, MOB4, HMGXB4, JADE2, CD44, RAB33A, SVIP, PRKAR2A, FRYL, EGF, TRAF3IP2, OSBPL3, DPP4, BCL11A, ECT2, HOXB13, IGF2R, LMO2, UPF2, KMT2C, MTERF2, CAMK1D, CDK20, HLA-B, OTUD1, SIMC1, APBB1IP, INTS6, UNC5CL, BAZ2A, SERINC1, TPST1, CCDC88C, ZFR, CYLD, SYNE1, KMT5B, TTC33, DLX2, ARL2BP, ATP12A, TIMP2, CIRBP, WDR35, RNF14, C3orf62, INSIG1, TOB1, WDR44, RSF1, UTP23, PGM2L1, TNS1, CAMSAP1, RNF11, TRPV2, SLC25A40, CEP126, ANKRD12"
"GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",3.56570133601058e-15,1.01602456046324e-13,0.996986217533181,0.606567932023574,2.59804885860555,137,"IZUMO1R, ATP1B1, TNFSF4, RAPGEF5, TOX, DDHD1, SMAD4, FSTL5, TTBK2, DTX3, ZCCHC2, LYST, TMC6, MYLIP, SLAMF6, NELFA, DUSP4, RNF213, AKAP13, LEF1, IL21R, VPS13C, ST6GAL1, BTLA, ABLIM1, ALCAM, RASGRF2, MPRIP, THEMIS, ACTN1, MCOLN2, SLC37A3, GPR183, EGR1, RCSD1, CD55, P2RX4, EHD4, MCTP2, NABP1, MAP3K5, CAMK1D, IDH2, NGLY1, AFF3, CNOT6L, PHLPP1, FAS, TMPRSS12, SMC4, AMZ2, SEMA7A, MIER1, RBM38, PRDM4, LPAR6, STK4, TECPR1, NDUFAF4, EIF4G3, ARL6IP4, INPP1, NRAS, FBXO31, EGLN3, COQ2, MYB, PDK1, ITIH2, BMP2K"
