"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_UP",8.76121375686521e-09,9.97104383045445e-07,0.747739663149885,0.51722621015823,2.0582682039533,149,"BTLA, NEDD4L, IL6R, SLAMF6, TTC7B, ATP2B1, SLC7A1, RAPGEF4, CYRIA, SSH2, RAP1GAP2, IQGAP2, PATJ, MYB, BACH2, LEF1, IL6ST, SCML4, TSPAN5, PRKCB, MAP4K4, ETS1, CD44, PDLIM1, GPD1L, COBLL1, ACOT2, FOXP1, DGKH, SAMD3, CD55, ENC1, KLF2, RIPOR2, SMAD7, RASA3, SELL, SPRED2, NSG2, TINAG, GPR155, CMAHP, C19orf38, CRIM1, ATP11B, TBXA2R, GRAMD4, NCK2, RXRA, DMRTA1, TNFSF8, CXCR4, AGPAT3, VAV3, CD7, WSB1, SIDT1, BIN2, MBOAT1, GPR63, KLF3, BCL2L11, PLXNC1, CBX8, S1PR1, AHR, CXXC1, ZSWIM6, RNF138, PIK3R1, CCND3, CD2AP, TRIB2, POU2F2, SLC17A9, KLRG1, AMD1"
"GSE40274_FOXP3_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",3.38429041060227e-07,1.05769520672094e-05,0.674962860011025,0.534719928428809,2.04089916858178,109,"KAT2B, SLAMF6, WDR75, NFE2L2, PCF11, RGN, ARAP2, RAPGEF4, HECTD1, SOCS6, SLC14A1, ARID4A, ITPR2, CHD1, KAT6B, RIF1, MYB, TMEM18, MSI2, FBXO4, TIAL1, REV3L, AKAP13, CPT1A, H1-3, HAO2, FOXP1, TMEM87B, LYST, CD55, VPS54, ERBIN, NSG2, IZUMO1R, RSRC2, SNAPC4, GALNT11, MME, TNFSF8"
"GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN",2.94527776632079e-08,2.10027342688481e-06,0.73376198835648,0.505459138789559,2.03893385399084,169,"U2SURP, ATP2A2, SMARCC1, UBE4B, ACO1, TNS3, YWHAZ, PPP3CA, VRK2, ADGRG6, RPS6KA1, PDSS1, KDM1A, SLC23A2, TOP1, MTAP, REV3L, HPF1, RBM4, FAT4, RHOBTB3, NOL11, SSBP3, THAP4, CXCL9, GET1, PDE3A, NUP50, ETV1, KCTD3, UNKL, VPS54, SETBP1, CTDSP2, TTC1, TANK, IL15, RAB27A, PKIA, PCDH7, SCML1, SBNO2, CPED1, NCK2, BCL6, CIRBP, PABPC4, P2RX7, CLUAP1, RPP30, RANBP6, LHFPL2, MFAP1, KIF15, CTNND1, ZNF330, SCRIB, PDGFRA, SNX13, MPZL1, SNRNP27, AHR, MFAP3, SUSD6, DDX23, NSD2, STIP1, RBMX, KHK, TRIB2, POLR2B, TRAK2, WDR37"
"GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_UP",3.42539150492812e-08,2.22841783113097e-06,0.719512826338911,0.506868187701902,2.0310853522933,161,"ANKRD6, CCSER2, PARP16, ANKRD12, CBLB, RPL10L, FOXN3, FHIT, KAT6B, GADD45B, SYNE1, FAM8A1, BACH2, SAMHD1, TMEM260, MGAT4A, SARDH, RHOH, PARP8, TMPRSS5, GALNT12, CYTIP, SLC25A36, PEPD, JADE1, IQCK, LBH, PRKCZ, CD55, ISG20, LEPROTL1, CYTH1, MAGED2, BTN3A1, PACS1, PEX5L, MAST3, ABLIM1, SMURF2, SETD2, ZSCAN18, RNF38, ZNF44, GALNT11, FAM171A1, MRC2, ADGRL1, BCL6, RNF130, MX2, CRISPLD2, ATXN7, ZBTB18, ATG14, BIN2, ITGA6, ZNF34, ZBTB16, CFAP74, JMJD1C, SRSF5, CDK6, CBFA2T2, ZBTB20, TENT5A, CXXC1, HLA-E, PQBP1, RNF220, JAM3, ZNF665, RPS14, NFKBIA, CD247, RBFOX1, NLRP1"
"GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_UP",9.16099317175433e-08,4.06860600250809e-06,0.704975715167238,0.51307442495445,2.02920828629641,143,"PPP1R2C, ARL4A, CPS1, PPP1R3A, LRIG2, PCF11, RGCC, GSTK1, ADD3, ARHGEF3, RAP1GAP2, KAT6B, NR3C2, TBC1D5, LEF1, ZNF516, STOM, CHN2, TCEAL2, HTR1E, RPS29, PLCL2, USP3, TRPM3, FCHSD2, TIMP3, RIPOR2, INPP5A, SORL1, FYB1, GFPT2, CDK14, ITGB5, N4BP2L2, PSD3, SGK1, SETD2, PDZD2, GALNT11, KLF7, CXCR4, OVGP1, CIRBP, SLC2A3, MX2, IDS, MYBL1, WNT7A, EPHA4, GPRASP1, ZNF395, DUSP1, DGKD, CBFA2T2, ZBTB20, MPPE1, PCBP3, JAM3, TSC22D3, S100A7, YPEL5"
"GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",3.71325149320956e-07,1.12576001857006e-05,0.674962860011025,0.517527360119301,2.0245677629748,129,"BTLA, TSPAN2, IL6R, KAT2B, SLAMF6, AFF3, JAML, FSTL5, ITPR2, PTEN, HBS1L, MYB, VPS13C, LEF1, FAM3C, PDSS1, LPAR6, STK4, TIAL1, AKAP13, CNOT6L, ST6GAL1, RASGRF2, NGLY1, LYST, CD55, MYH3, NRAS, UVRAG, LRBA, NABP1, DUSP4, ABLIM1, IDH2, IZUMO1R, TBXA2R, RAB9A, ZCCHC2, ITGAM, NAF1, RCBTB2, THEMIS2, C15orf39, PNPT1, SMAD4, SNAI3, TANGO2, PHLPP1, TECPR1"
"GSE40068_CXCR5POS_BCL6POS_TFH_VS_CXCR5NEG_BCL6NEG_CD4_TCELL_DN",2.87423477090427e-08,2.07889294929833e-06,0.73376198835648,0.502570888931455,2.02326828259957,166,"UBE2E2, GNB4, MYO10, SMARCC1, AFF3, UBE3A, CALCRL, PTEN, CREB1, MYB, MYO6, MACO1, BACH2, RPL31, STT3B, LEF1, TMEM108, IL6ST, MAP7, RHOH, GPD2, MARCKS, LDHB, CHST15, ARRDC3, ATF7IP, VANGL2, DUSP10, AGO2, PTK2, SULF2, YEATS4, CYTIP, TGFBR3, RASGRF2, OAZ2, FOXP1, ACVR1B, SFMBT2, RIPOR2, PDE4B, CAMK4, MBNL2, LRRC42, SELENOP, IKZF1, SPRED2, GPR83, CCDC30, SH3PXD2A, NFIX, IZUMO1R, PPM1B, UBTD2, PRICKLE1"
"GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",9.51518513913465e-07,1.95834887639995e-05,0.659444398037935,0.5314548604464,2.02231713172155,108,"BTLA, IL6R, ANKRD6, INPP4B, MPP7, RBBP6, SLAMF6, AFF3, IFI16, RAPGEF4, KRBA1, CRTAM, PATJ, MYB, BACH2, IL6ST, INSR, PTPN13, VWA3B, RALGPS2, GRWD1, FOXP1, FCHSD2, RAVER2, SELL, ATXN7L1, NSG2, VWA5A, IZUMO1R, TNFSF8, GPATCH4, VAV3, P2RX7, NET1, PECAM1, RGS10, STRBP, LAPTM4B, TWSG1, PQBP1, RAI1, NFKBIA, NPM1, CD2AP, LTB, SMAGP, WDSUB1, MOV10L1, RBM19, TET3, EVL, TRIM34"
"GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP",3.50688202176801e-08,2.24751185774828e-06,0.719512826338911,0.506134251021674,2.01847566721074,152,"EFEMP1, TSPAN2, CERK, CBLB, RBMS1, WASF1, TACC1, TSC1, CREB1, PPP3CA, BIRC3, ACP6, MYB, ARHGAP32, BDH1, PRKCB, BAZ2B, RRAS2, PTK2B, TNRC6C, WDR44, TPD52L1, CD38, SMARCE1, FCHSD2, ZFP36L1, ZMYND8, IL18R1, KIAA0040, PDE4B, FAM107B, CYTH1, SMAD7, SELL, MBNL1, TINAG, MGLL, IDH2, SYPL1, GSAP, ARID1A, PDE9A, GPR35, PTPRE, CP, BCL6, FUT8, KDM2A, AMBN, PDE3B, UHRF2, APOL6, PECAM1, PHLPP1, IL12A, IFT140, PLXNC1, CDK6, DENND1A, FCER2, BICRAL, SUSD6, MYLIP, MRTFA, SKIL, EMILIN1, C6orf62, PCMTD1"
"GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN",4.63260803136905e-08,2.63296261829213e-06,0.719512826338911,0.506668267361996,2.0152106491474,148,"BTLA, RBBP6, SLAMF6, SH3GL3, TTN, ARID5A, CBLB, CYRIA, ANKRD55, PRMT6, ARHGAP26, JARID2, UTRN, ITPR1, MAP4K4, PDLIM1, RRAS2, ITGAE, MINK1, VGLL4, EIF4E, TIAM1, ST6GAL1, GALNT10, ENDOD1, RNF19A, MCTP1, PLSCR1, DTNBP1, RAPGEF1, PRKCH, PRKCQ, SAMD3, LRIG1, IL18R1, PDE4B, SLC44A2, VARS1, BPIFB1, IKZF1, AFAP1, HIVEP1, SLC38A1, IZUMO1R, RFX7, AAK1, GSAP, ZHX2, CD28, EPAS1, TRAF1, RXRA, TNFSF8, CHST2, VAV3, EIF5A, P2RX7, SH3KBP1, ABTB2, IRF2BP2, MBOAT1, PECAM1, PHLPP1, BCL2L11, CDC14A, NF1, CDON, AHR, FAM78A, IMMP2L"
"GSE39820_CTRL_VS_TGFBETA1_IL6_IL23A_CD4_TCELL_UP",2.58856014977048e-08,1.95610149825193e-06,0.73376198835648,0.497498908527532,2.01172161530264,171,"SBF2, TAF15, SEC11C, ANKRD6, WDR75, FOXN3, PTPRC, ARHGEF3, ZBTB41, STK26, FYN, CREB1, RIF1, VRK2, PTBP2, OTUD4, ELMO1, FAM8A1, ITPR1, ZNF770, C5orf22, TEX10, TOP1, ABCB7, TP53BP1, SGMS1, ERCC6L2, C12orf75, CNOT6L, PKIB, PLAGL1, WDR44, WIPF1, ANTXR2, PHC3, ESYT2, CD48, WAPL, SERTAD2, SIK3, PPP1R15B, PAPOLG, ZDHHC21, CCNT1, ZNF592, LATS1, NABP1, ST8SIA4, SELL"
"GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN",2.5850641814939e-08,1.95610149825193e-06,0.73376198835648,0.502182688294915,2.00558278275935,157,"BTLA, PDE5A, USP32, RAPGEF4, SLC14A1, CYRIA, RAP1GAP2, CREB1, EVI2B, ARHGAP26, CD200R1L, CYP2D6, SCML4, LHFPL3, BAZ2B, IFIT1, SCG5, STK4, HEBP1, KMT2E, ATF7IP, POLR3GL, SRSF12, SP4, RASGRF2, ARMC3, ACVR1B, AMPD3, CCR9, KIAA0040, PITPNC1, CYTH1, SORL1, ASAP1, CHD2, RSBN1, NSG2, SH3PXD2A, C19orf38, ATP10D, CAMKMT, PTPRE, MEF2D, MSRA, CD7, P2RX7, RALGAPA2, SRPK2, PRR14, USP53, MAP2K6, SMAD4, ESM1, EPSTI1, TPCN1, FAM117A, TBC1D1, PRF1, DAXX"
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP",3.35676856217183e-08,2.22841783113097e-06,0.719512826338911,0.4957830828347,2.00478338172022,171,"MEOX1, PLCL1, INPP4B, CCSER2, GSTK1, CERK, RBMS1, STAT5B, UXS1, ANKRD55, FHIT, STX2, FYN, LEF1, IL6ST, MGAT4A, HDAC4, LPAR6, STAT4, HK1, LDHB, GNAQ, MAST4, APBA2, RUNX1, FBLN5, SEMA4D, MLLT3, GALNT12, TIAM1, NOSIP, STN1, MAN1C1, ATP1A1, PRKCH, GATA3, PRKCQ, LRIG1, TESPA1, LEPROTL1, DOCK9, CAMK4, RETREG1, FYB1, CPD, ADGRE1, NELL2, CDC25B, SPOCK2, CD28, GMFG, PRKCA, SERINC5, FAM171A1, CD3D, TNFSF8, MCUB, MAP7D1, MAF, CD2, PCSK5, BAG3, CLUAP1, ITGA6, KIAA0513, TNIK, ADTRP, AP3M2, RGS10, ZAP70, TRIM16, LCK, MFNG, TRAT1, EPHX2, KDSR, PIK3R1"
"GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TGFB_TREATED_CD4_TCELL_UP",8.12290083998921e-08,3.76691337267301e-06,0.704975715167238,0.503707827437093,2.00202733157172,150,"GRM3, GUCY1A2, SPP1, TSPAN2, NEB, AP1AR, NDFIP1, CSMD1, IFNG, PCDH17, PSMA1, FSTL5, HBS1L, ARHGEF3, LARP7, FYN, MYB, SPP2, TRIM2, LNX2, EXPH5, PLEKHA5, ARHGAP32, HIVEP3, SLC17A5, SRSF7, GPR182, EPS15, TMTC4, PLSCR1, CDK17, GPR176, ATP1A1, EHD1, ST6GALNAC3, RETREG1, NQO1, PDS5A, ERAP1, HIVEP1, IZUMO1R, CHML, SGK1, BCAT1, DNMT3A, SHISA2, SOWAHB, PDZD2, VAV3, FRMD4A, AVPR1A, RBFA, PNPT1, MAP3K8, PCGF5, ITGA6, SNAI3, PFKFB2, RCAN1"
"GSE10325_CD4_TCELL_VS_MYELOID_UP",4.23932188085745e-08,2.5552007955692e-06,0.719512826338911,0.496364435538654,1.99758378835984,168,"INPP4B, CCSER2, ARHGAP15, RGCC, ANK3, UXS1, CD226, ANKRD55, FHIT, KAT6B, SAE1, KLHL3, SLC39A8, RUVBL1, SYNE1, MSH2, LEF1, MGAT4A, BDH1, STAT4, LDHB, RORA, CLEC2D, MAST4, APBA2, FBLN5, MLLT3, SRSF8, NOSIP, MAN1C1, TGFBR3, BUB3, PRKCH, GATA3, SFXN1, PRKCQ, LRIG1, TESPA1, LANCL1, LEPROTL1, DOCK9, NELL2, SPOCK2, CD28, PRKCA, TRAF1, NCK2, FAM171A1, CD3D, MAF, CD2, BCR, BAG3, CLUAP1, MYBL1, ITGA6, SUPT3H, BEX4, TNIK, RALGDS, AP3M2, ZAP70, S1PR1, LCK"
"GSE6259_CD4_TCELL_VS_CD8_TCELL_DN",5.84490826978528e-08,2.92997728415078e-06,0.719512826338911,0.501188179824223,1.99700578835561,153,"USP25, BCAR3, FAM241A, PDE5A, F13A1, HERPUD2, IL6R, KAT2B, PIK3AP1, WRN, IFI16, CERK, ARID4A, FEM1C, IQGAP2, ITPR1, STX7, IGF1, STOM, PRKX, PARP8, NUP98, RAB31, SLC27A1, DTX2, PLCL2, SLC44A1, PTK2B, PDCD6IP, TIAM1, STX12, CD48, TNFSF10, HLA-G, CD300LB, CTTNBP2NL, TAF3, NR1H3, CASP4, TRIM25, ICAM1, ATP6V0D2, GSAP, TET2, RAB9A, PLEKHM1, ADGRG7, FRMD4A, THEMIS2, KLRK1, CHD9"
"GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_DN",4.68370265961686e-08,2.63296261829213e-06,0.719512826338911,0.493569856304789,1.99207297187753,172,"BTLA, MED13L, UBE2E2, TNFSF13B, PARP16, NTRK3, ETV3, TLE4, SLC15A1, CSGALNACT1, TSHZ1, IL21, CRACDL, SYNE1, TBC1D5, PLEKHA5, HDAC4, GPD2, MAP4K4, SCG5, CHST15, STK4, CD200R1, SESTD1, RGS3, TNRC6C, RNF19A, AMZ1, TGFBR3, PLSCR1, ANKIB1, PIP4K2A, PDE7A, FCHSD2, LRIG1, SMARCA2, ENC1, TGFBR2, FNBP1, CASP1, IKZF1, INPP5B, MORC2, NSG2, SHLD1, PLCB4, ARHGAP31, C19orf38, SLC25A45, LGALS3, SMAP2, CYP4V2, TTC39C, BCL6, TOX2, P2RX7, PDE3B, CHD9"
"GSE21380_NON_TFH_VS_TFH_CD4_TCELL_UP",6.27416001505717e-08,2.99679926002212e-06,0.704975715167238,0.49841712354481,1.99066255021913,156,"BTLA, MED13L, SPP1, SPATA6, GLIS3, FMNL2, EMCN, ANXA4, CYRIA, CALCRL, AKR1B1, ELMO1, IQGAP2, RDH12, EXPH5, LPAR6, ANO6, PXDN, STAT4, BAZ2B, RERE, UBASH3B, SEPTIN10, EDEM2, LY86, RECK, AMZ1, CYP7B1, MYOM1, ARHGAP25, GATA3, HLA-G, TMCC2, PXYLP1, INPP4A, PDE4B, PDCD1LG2, SORL1, SLC39A11, SELENON, MAST3, CDK14, ACOT11, ARHGAP31, FYCO1, GSAP, DOCK8, FGD2, TNRC18, TIGAR, DIAPH2, DUBR"
"GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_UP",1.37385803641324e-06,2.42363875901054e-05,0.643551836150722,0.538542578173595,1.98722589231955,92,"LARGE1, INTU, MYO10, LIN28B, NFE2L2, POC1B, AKAP7, CTNND2, CD226, APBB1IP, WDPCP, VANGL2, HMGB1, CCDC69, ITGA9, TRIM15, DPM2, CD48, MYT1L, PLA2G7, GHDC, RASA3, LRRC56, PPT1, TNFSF9, PRICKLE1, RNASEL, NXPE3, THEMIS2, NAV1, POLR3A, CCDC184, SMAD4, DMWD, ACOX3, KLF3, CUEDC1"
"GSE22886_NAIVE_CD4_TCELL_VS_MEMORY_TCELL_UP",9.74196942438416e-07,1.98086711629145e-05,0.643551836150722,0.507730608759794,1.986242857834,129,"PARP16, OPN1SW, FOXB1, LMF1, TTN, ARID5A, WASF1, SIPA1L1, PRKAR1B, ASCC1, SPINK2, TMEM260, CLTCL1, HEBP1, GAS7, ALOX12P2, FAM169A, SSBP3, THAP4, HNF1B, ZNF750, LY86, MTPAP, POMZP3, CYP3A4, PAK3, KCNMA1, MACF1, PKN2, GFOD2, PSD, CD55, TM7SF3, LINC01711, SORBS3, GSAP, HSPG2, ERCC3, NUMA1, FXYD2, RXRA, EPHB4"
"GSE1460_DP_VS_CD4_THYMOCYTE_DN",5.70191515608439e-08,2.88687964352553e-06,0.719512826338911,0.49342334711683,1.98609261107512,165,"CXCL12, CBLB, ROBO1, VCL, APCS, CD53, ZNF516, IL6ST, PAM, CHST15, CD44, ABR, B3GNTL1, RGS1, TRAF3, MLLT3, FUCA1, CPQ, ST6GAL1, GALNT10, ZFP69B, MAN1C1, CYTIP, LY86, RAB29, ZNF16, IL16, CYP3A4, ASAP3, ACVR1B, TNFSF10, EHD1, ZFP36L1, CD55, SP140, KLF2, STC1, PDE4B, ZNF365, CASP1, BTN3A1, PDE4D, SMAD7, ADARB1, SELL, ABLIM1, FCGBP, EDNRA, SCML1, GNA14, EPAS1, PRKCA, GALNT11, SPON1, ARRB1, WDR1, SP140L, THEMIS2, HLA-B, SP100, EXD2, SPTBN1, EPHB1, STK10, SIRT6, BCL2A1, SCN5A, S1PR1, AHR, RPL12, HLA-E, KDSR, STK17A, COTL1, RIOX2, NPM1, NLRP1, HEY1, BMP6, RNF39, SP110, SLC16A5, SH3YL1, ELK3, EVL"
"GSE13493_CD4INTCD8POS_VS_CD8POS_THYMOCYTE_UP",7.83888667627868e-08,3.67484104092583e-06,0.704975715167238,0.496344579325621,1.98238487281617,156,"PSPH, MED13L, F13A1, GLIS3, RGCC, TOR1AIP2, PTEN, DCAF5, ARL15, GREB1L, MYB, TATDN3, B3GLCT, TBC1D21, PRNP, ZDHHC17, PRKCB, LDHB, SEC22B, MAML1, RABGAP1L, HACE1, ETFRF1, EPS15, CDH18, STPG1, TIAM1, RALGPS2, BCLAF1, ADAMTS19, CCR9, KCTD3, OLFM2, ZC4H2, EDARADD, RNF34, ST8SIA4, LZTFL1, AGAP1, CSTB, TUSC2, AFTPH, FNBP1L, RASL11B, OSTM1"
