"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_UP",7.75881985183699e-15,8.94380324739027e-13,0.986546283587582,0.561252017166697,2.4697296656989,174,"PDE4D, PKIA, SYNE2, CAMK4, NELL2, INPP4B, FBXW4, ZNHIT6, CBLB, PIK3R1, GNB5, SLC16A10, PRKCH, CHD7, HSF2, SIDT1, SMYD3, CD247, ZNF506, TRAT1, ABLIM1, RAB33A, LEF1, MPRIP, MGAT4A, LRRN3, ITGA6, CD3E, LRIG1, FBLN5, DPP4, SH2D1A, NR3C2, PRKCQ, SKAP1, CD28, NAP1L3, TRAF5, BIN1, TPD52, MCF2L, DOCK9, MLLT3, LBH, BACH2, CD96, TSR2, CD27, ETS1, ITM2A, SLC38A1, SETMAR, SPOCK2, LPIN1, TP53TG1, SH3YL1, BCL11B, SESN1, MAL, CDR2, ADPRM, CD40LG, GPRASP1, AP3M2, DENND2D, KLHL3, ALDOC, NCK2, ITK, TRMT11, ICOS, TNRC6B, HSPB1, PTPN4, PRMT1, PASK, PRMT2, ZNF331, ZNF394, ITPR3, ZNF224, TBC1D4, PLCG1"
"GSE7548_NAIVE_VS_DAY28_PCC_IMMUNIZATION_CD4_TCELL_UP",2.7354188711492e-14,2.77480890289374e-12,0.97599468306432,0.563224113613818,2.44823905000924,158,"TYRP1, NPEPPS, TSPAN8, GATB, TTBK2, RMND5A, PIK3CA, RAB27B, CA1, FBXO28, ITGB1, EPB41L2, TRAK2, MR1, MTHFS, TBC1D8, CLIP2, GLIPR1, EPM2A, SATB1, PLCL1, PTEN, RCAN1, BPTF, VCAM1, GADD45G, OGT, PRCC, PRDM1, VWA5A, MED13, UNC5C, DNAJC6, MAPK14, TRPM1, HFE, SERPINB5, RRM1, MITF, TCP11L1, BCL2L11, TRAPPC8, TMSB15A, CEP350, NCOA6, SUPT5H, RBPJ, CXADR, CCT4, ATP2A3, HNRNPU, MYL1, PPIG, LRP2, PLS1, GLYAT, ARHGAP33, RAP1B, ST3GAL1, RALA, COL4A1, METAP2, ASCC2, GPR137B, ABAT, GRB10, ACADM, TAF1, SUN1, DUSP11, BLCAP, MED1, TNFAIP1, MRFAP1L1, PDCD6, ATP1A1, ARL4A"
"GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_UP",1.51274926304153e-14,1.667970491771e-12,0.97599468306432,0.55226675217239,2.44135366552418,176,"TUBA1B, AGR3, ACSL5, CRIM1, FOXN3, ARHGEF3, TLK1, KLHL2, VAV3, ANKRD44, FASLG, LIN7A, ITGB1, POLR1F, NUCKS1, FYN, SAMSN1, SLAMF6, WDR75, NRP1, RPA2, LYPD6B, TMEM131L, SERPINE2, GLIPR1, ITPR1, MGAT4A, IPCEF1, CMTM7, SCIN, FOXK1, CAB39, SNX9, PRKAG2, SH2D1A, TRAF5, MAP3K8, RNF152, RCSD1, EOMES, MLH1, PHLDA1, CD96, ATXN7L3B, MCM9, TSPAN13, DUSP5, EGR3, ARAP2, RRM1, IPO11, PLAGL1, TPST1, SLC23A2, APOBEC1, OBI1, CD83, PHF14, TEX10, FAM111A, IL6ST, P2RX7, CD1D, ITK, RBBP7, NDUFAF4, LANCL2, IL10RB, IRAG2, SLC4A7"
"GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_NIK_NFKB2_KO_DC_UP",2.60132036925033e-13,1.65374154227573e-11,0.932595211336209,0.558970171429481,2.42644255322009,156,"FOXP1, SH3BP5, SMAD4, VAV3, PIK3R1, SELL, ECHDC1, FBXO28, RAPGEF4, CD84, MDN1, KLHL6, SLAMF6, GNPTAB, ELMO1, CD247, RIPOR2, RNF144A, EMB, BTLA, CD44, ADD3, KLRG1, LEF1, DEF6, FBXW7, ACTN1, SCFD2, FRYL, WWP1, CYRIA, PRKCQ, CYTH1, PIK3IP1, TRAF5, SCML4, RCSD1, EPS15L1, EOMES, QPRT, GRAMD4, CD55, LRCH3, BACH2, PRKCB, ETS1, METTL27, CNOT6L, LPIN1, SAMD3, TTC7B, CDC14B, PIK3R5, ARHGAP5, RASA3, TNFAIP8L1, HS3ST3B1, PHF21A, RFX3, SIKE1, PLXNC1, NEDD4L, NCK2, ITGA4, CMAHP, ZSWIM6, CENPT, ST3GAL1, CCND3, ADK, ARID3B, TPM4, PIGV, RAP1GAP2, TNFAIP8L2, B3GNT2, GRK6, SLC17A9, AGPAT3, TNFSF8, ARL4C, SLC11A2, NAT10, FGF13"
"GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP",6.17714884935374e-14,4.99409914915821e-12,0.954541630725724,0.549869933180006,2.41964401857497,174,"AGR3, CDK17, FOXN3, ARHGEF3, INPP4B, ESYT2, E2F3, NEK9, ANKRD44, ZNF638, GPCPD1, FYN, PPP2R1B, NUP107, HSPA8, LPIN2, ELMO1, HECA, TMEM68, VRK2, HSPA1A, OGT, SH2D1A, PRKCE, USP47, RABGAP1L, OVGP1, WDHD1, KRBA1, TRMT10C, LSM14A, SIK3, CENPI, SF3B1, PKIB, CDC7, MORC3, MAT2A, PTBP2, ST8SIA4, ARID4B, ZDHHC17, SLC25A3, PWP1, PLAGL1, TP53BP1, SEC11C, FANCF, TRIM33, APOBEC1, OBI1, PPM1B, HSPH1, CD83, SESN1, PLCXD2, TEX10, ZNF664, CENPE, FKBP3, MOSMO, ERGIC1, CD1D, STK26, METTL25B, ASAP1, DNAJA1, COP1, RBM27, WDR44, HSPA13, TRIM24, BAG4, COQ2, MDM4, DBR1, PTPN11, CBFB, LRRC28, TAF1D, MBNL3, ZNF644, FAM98B, SLC10A7, SEPHS1, ATAD5, CCNL1, PALS1, EIF2S3, HAUS6, TNIK, WDR3, KDM2B, OXSM, TCERG1, SACM1L, DVL1, CCP110"
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_12H_ACT_CD4_TCELL_UP",4.60732598677128e-14,4.17292096516141e-12,0.965327754226083,0.552008837281455,2.41709780916468,172,"RNF19A, TXLNB, SSBP2, ELAPOR2, ZMAT4, SNTB1, AUTS2, EPDR1, DIPK2A, DACH1, HIPK1, RAB27B, UBL3, TPRG1, NFU1, CD84, GPCPD1, FYN, DNAJB9, NRP2, HEG1, HPS3, SATB1, ADGRA3, RNF146, SP4, PLLP, PLCL1, RCAN1, GNAI1, RNF125, GPALPP1, RAB30, LINC01619, ENPP6, DIPK1A, FOXL1, MAPK6, TXNRD1, XBP1, LARS2, PTPN14, VMP1, TPD52, LEO1, HPCAL1, CD55, CLCN3, CHN2, SVIL, TSPAN13, GFI1, C1orf53, CHSY1, CAMK2D, MIER3, SAMD3, NUDT19, SLC22A5, KIAA0513, C12orf76, PHF20L1, CD40LG, TEX30, KCNK5, KCTD9, USP35, TTC33, MAOA, SPAG1, SOX4, LINC00205, FAM241A, POC5, ASAP1, WDR44, FAM13A, CCDC71L, AMPH, IL13"
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_UP",2.86144087876311e-14,2.84573100727187e-12,0.965327754226083,0.553271040925795,2.41133795392335,166,"AK5, TRPS1, VAV3, DENND5A, ATP8A1, LCOR, PARP8, SGK1, PCSK5, VNN2, DNAJB9, SNX29, MAML2, LINC00938, GNPTAB, ARHGAP21, ABL2, FNDC3B, BAG3, TMEM131L, TTC32, HEG1, EMB, ST6GALNAC3, SENP7, SORL1, MAP4K4, RREB1, MGAT4A, ITGA6, UBASH3B, XYLT1, YPEL2, RBM33, FBXO33, CCDC141, KIZ, IRS2, PFKFB3, VWA5A, CD4, FHIT, OVGP1, TXNIP, DPEP2, SPTBN1, BACH2, ARRDC3, TSC22D3, NDRG1, GSE1, ERP27, HELZ, ENPP2, CNBD2, EPHA4, CGRRF1, TTC28, PIK3R5, PLCXD2, C9orf72, FAM24B, UPP1, SC5D, IRF2BP2, DUSP1, SOX4, CRYBG1, MEF2D, ITGA4, GADD45A, ARMC12, AMOT, ZNF329, TENM1, TPRG1L, CEP68, PASK, LYZ, ITPKB, YPEL5, IL7R, TNFSF8, NFKBIZ, KCNA3, ZNF805, MXI1, MINDY2, KAT6A"
"GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN",3.63740448973714e-14,3.35434828580851e-12,0.965327754226083,0.5431200753007,2.39418499510699,182,"FOXP1, TNFSF4, NFE2L2, ARL5A, ARHGAP15, TUT4, NRN1, TLE1, MTURN, RMND5A, KTN1, TBL1XR1, USP32, AAK1, JMJD1C, GPCPD1, SAMSN1, CHD7, SESTD1, PIK3CG, AGL, DUSP4, SFMBT2, HECA, AKAP13, GJA1, MED30, FRMD4B, PTGER4, EXTL2, MGAT4A, MGAT5, RESF1, MAPK6, ADAMTS6, PIP4K2A, YPEL2, BCL2A1, TIAM1, TES, IRGM, CD82, RCSD1, MLLT3, ZNF703, TMEM243, CD96, IDH2, ST8SIA1, C17orf80, NDRG1, DGKD, NGLY1, ARAP2, MELK, CDT1, PDE3B, SRPK1, MAPKAPK2, SLC30A1, ALDOC, MICAL1, RNF149, ITK, SSH2, SPECC1, TLCD2, ASAP1, HIVEP3, RPS6KA3, BMP2K, KDM1A, CALCOCO1, PPP2CB, IKZF3, HDAC5, ZNF250, EPSTI1, NATD1, TNFAIP8, PLCG1, RASGRP1, RGS10, MXI1, UBE2E3, IRF9, TOR3A, PSPC1"
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP",4.90256088840906e-14,4.21454047898488e-12,0.965327754226083,0.541799256468576,2.38836255404296,182,"CAMK4, NELL2, HDAC4, INPP4B, GIMAP4, PIK3R1, RAPGEF6, PCSK5, GPA33, FYN, PRKCH, BAG3, LPIN2, CD247, ATP2B4, RNF144A, HECA, UXS1, CERK, TRAT1, PLCL1, ZCCHC14, APBA2, ANXA1, RAB33A, PXN, LEF1, MGAT4A, IPCEF1, ACTN1, ITGA6, MT1X, GNAQ, CD3E, WWP1, SERINC5, LRIG1, RUNX1, FBLN5, DPP4, PRKCQ, SKAP1, PIK3IP1, TIAM1, CD28, CD4, FHIT, DOCK9, CCSER2, MLLT3, TNFRSF25, SELPLG, PIM1, SVIL, LEPROTL1, NDRG1, GOLGA7, ITM2A, SPOCK2, KIAA0513, CYLD, BCL11B, TRMO, ADGRE1, MAL, CDR2, ITM2B, MAN1C1, HIVEP2, AP3M2, UPP1, IL6ST, SIGIRR, NFRKB, GIMAP5, ZMYM6, ITK, ICOS, TATDN2, SEMA4D, PTPN4, ABITRAM, DNAJB1, ATP10A, GIMAP6, STAT4, KDSR, UGP2, ITPKB, B3GNT2, IL7R, TNFSF8, TBC1D4, PLCG1, GMFG, RGS10, ARL4C, ATP1A1, MAST4, MCUB, TESPA1"
"GSE24634_NAIVE_CD4_TCELL_VS_DAY10_IL4_CONV_TREG_UP",3.68160098868732e-12,1.34681965062364e-10,0.887074988399873,0.553360869853604,2.38743432923194,149,"AK5, SUSD4, MCTP1, EFHD1, SELL, TGFBR2, BCAS4, PRPH, ZFP2, NRP2, PDE4B, ASPH, RNF144A, AVPI1, ADGRL2, KRT18, APBA2, RHOBTB3, ITGA6, PIK3IP1, KLF13, NAP1L3, ATG14, BIN1, DCN, EGFR, FHIT, OVGP1, CCDC59, ALOXE3, TFCP2L1, LEPROTL1, CAMK2B, PDP1, PRICKLE3, DGKD, ZNF516, TPST1, SPINK4, ADAM22, MAN1C1, TSPAN6, GPRASP1, INCENP, RASA3, KANK1, SLC3A1, CXADR, SC5D, IL6ST, CACNA1H, LAS1L, UBIAD1, DGKZ, RNFT2, PHAF1, TOB1, ZNF329, CD248, NELL1, PDK1, GALNT11, UPK2, ZNF331, IRF3, ZNF669, PLA2G1B, H2AC14, RPL27A, WNT7A, SMAD7, RPS12, GRHL2, PLAC8, RPL19, FCGRT, SGF29, JADE1, GZMM"
"GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_UP",2.44768449298499e-12,9.85290138763484e-11,0.898671232061694,0.551565936466299,2.3812619674857,152,"HERC1, ERC1, NPEPPS, TUT4, FCHSD2, ATP8A1, RFX7, NUCKS1, CHD7, ATF7IP, PIK3CG, SMARCD1, CORO2B, NSD2, ATP13A3, TMEM245, GTF3C1, UTRN, VPS13C, VWA3B, BPTF, MAP4K4, FRYL, SLC37A3, PRCC, DOCK8, SOS1, TNFRSF10B, MED13, PRRC2C, CENPC, KMT2C, ZEB1, ST8SIA1, ATM, TOX2, SMC2, THRB, GXYLT1, CAMK1D, KIF14, TET2, BAZ2A, ARAP2, FANCC, CNOT6L, PKM, CREBBP, TRIM33, TTC7B, PITPNC1, OTOS, SIPA1L1, RIF1, CEP350, RB1, RALGAPA1, GBF1, MACF1, KANSL1"
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_DN",2.54029111825897e-13,1.65374154227573e-11,0.932595211336209,0.546714303067214,2.3783419765772,160,"DIP2C, TRPC6, CDK17, NRXN1, PKIA, MAMDC2, GARRE1, UBE2E2, RASGEF1B, RUNX1T1, KLF12, PLD1, PHLDB2, PABPC4L, CSGALNACT1, ZFP2, PBX1, SLC6A15, FOXJ2, PBX3, DSG2, TRAF1, PHC3, RGS1, DIAPH1, FRYL, GNS, BACH1, PTGS1, C6orf141, NR3C2, DEPTOR, CPNE8, MMRN1, TXNIP, PSTPIP2, NRK, SPRED2, TLE6, GULP1, CADM1, PLXDC2, ARAF, FKBP9, ARHGAP29, IFT43, HOXB5, RNF144B, MID2, RMDN1, SLC48A1, SMAGP, PER3, PITPNC1, ADAM22, SIPA1L1, ICA1, UPP1, WBP1L, ITGB3, GIMAP5, RASSF6, GBX2, MIDEAS, SLC9B2, USP54, ST3GAL1, INSIG1, ZNF329, SMUG1, COL4A1"
"GSE1460_DP_VS_CD4_THYMOCYTE_DN",1.27998969073725e-13,9.40885175568017e-12,0.943632225232838,0.546616827165375,2.37571954587224,165,"RPS23, GNA14, PDE4D, APP, SCML1, CBLB, SELL, GVINP1, PDE4B, EXD2, RSAD2, SPON1, LPIN2, GPR65, IQSEC1, EVL, DDX60, ZFP36L1, ST6GAL1, SP100, CD44, CDO1, ABLIM1, SMAD3, B3GNTL1, LRRN3, ROBO1, ACTN1, RGS1, DIAPH1, RAB8B, ARL6IP5, STK17A, TNFSF10, MICAL2, BCL2A1, VTCN1, PIK3IP1, SPTBN1, CYTIP, MLLT3, CD55, SP140, TNFRSF25, GALNT10, ZNF516, CTSL, EPHB1, ITM2A, IFI44, ELK3, PCYOX1, SH3YL1, SLFN12, MAN1C1, CAMSAP2, RPL12, DENND2D, IL6ST, CRYBG1, SLC7A7, RIOX2, CTSB, ICOS, INPP1, CHST15, TPM4, KLF10, BMP2K, GALNT11, KDSR, ZNF140, GRB10, PIK3CD, TBC1D4, HLA-E, SRPRB, PAM, BTN3A1, ARRB1, ABR, B4GALT4, PDIA4, SMAD7, AHR, PLAC8"
