"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN",1.53111030845938e-10,5.13479642519091e-09,0.826657301178302,0.536395877875633,2.20442294642929,170,"CAST, ATXN1, TSPAN2, JAKMIP2, MAN1A1, SLAMF6, PDGFD, PIK3AP1, AGPAT4, MCTP2, ARHGAP35, ANXA4, GFOD1, CD226, JAZF1, RAP1GAP2, MAF, PTP4A2, MYO6, STOM, PAM, PRNP, ZEB2, TOX, RGS3, SLFN11, PPM1A, SRXN1, DPY19L1, TGFBR3, FGFBP2, EFHD2, CCL5, SLCO3A1, TNFRSF1B, SP140, PREX1, NINJ2, STK40, SMAD7, WIPI1, APMAP, GZMB, ADCY9, SMAD3, RHOU, BHLHE40, RAB27A, SYTL2, AUTS2, KAT2B, PTGDR, DIAPH2, LPCAT1, DNAJC1, MICB, GPR68, S100A4, CCL4, MYBL1, CD58, MAP3K8, CHN2, TMED9, PRF1, MAP4, YPEL1, JAKMIP1, FYN, ADGRG5, SYTL3, CTSC, GZMA, CHST11, SYT11"
"GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN",1.0835604021953e-10,4.12567659903533e-09,0.839088935621274,0.539941358946,2.20334064365174,165,"CAST, ATXN1, HERPUD2, JAKMIP2, MAN1A1, SLAMF6, PDGFD, ERN1, NDRG1, MCTP2, ARHGAP35, GFOD1, JAZF1, RAP1GAP2, MAF, KLF6, PTP4A2, UTRN, MAP3K5, STOM, PAM, MDFIC, ZEB2, TOX, RGS3, CPEB2, SLFN11, SRXN1, RAB29, DPY19L1, TGFBR3, ARHGAP25, DERL1, FGFBP2, EFHD2, CCL5, SLCO3A1, TNFRSF1B, SP140, CASP1, SMAD7, WIPI1, APMAP, ZBTB38, HACD4, SMAD3, RHOU, IL15, BHLHE40, RAB27A, FYCO1, AUTS2, KAT2B, PTGDR, LPCAT1, BLVRA, DNAJC1, CNNM3, PIF1, GPR68, S100A4, PTPRJ, MYBL1, CD58, MAP3K8, NEDD9, TMED9, PRF1, YPEL1, JAKMIP1, FYN, ADGRG5, SYTL3, CTSC, GZMA, CHST11, SYT11"
"GSE6259_CD4_TCELL_VS_CD8_TCELL_DN",5.40447628286014e-10,1.27294269285599e-08,0.801215574617779,0.542049331087889,2.19658562399547,153,"USP25, BCAR3, PDE5A, F13A1, HERPUD2, IL6R, PIK3AP1, NDRG1, WRN, IFI16, CERK, ARID4A, FEM1C, PRKX, KLF3, ITPR1, STX7, STOM, BID, PRCP, PARP8, NUP98, RAB31, SLC27A1, DTX2, PLCL2, SLC44A1, CD300C, CCDC180, PDCD6IP, TIAM1, IL15RA, CD48, TNFSF10, HLA-G, CD300LB, CTTNBP2NL, TAF3, CASP4, FRMD4A, TRIM25, GALNT7, ARHGEF7, ICAM1, ATP6V0D2, ARID1B, GSAP, TET2, KAT2B, RAB9A, IL18BP, EHD4, PLEKHM1, JAK1, ADGRG7, THEMIS2, KLRK1, CHD9, IRF2, IFI35, OGFR, EP300"
"GSE6259_BCELL_VS_CD8_TCELL_DN",1.80750366775244e-10,5.77105791086186e-09,0.826657301178302,0.538099255946075,2.19220608725855,162,"CASP3, TSEN2, JAKMIP2, GJA8, IRS2, MEIS1, DUSP6, P2RY8, CCDC112, FAM117B, MYB, LCP2, TFEC, FAM8A1, ZBTB44, SATB1, MYCN, ADAMTS3, TNRC6B, NUP98, IDI1, VRK1, SLCO4C1, STK4, RERE, MDFIC, BCL11A, FZD4, CCZ1B, SLC38A2, SCHIP1, FOXO4, TAF4B, FOXK1, FBXO25, IER5, SLC25A36, RABEPK, BMP2K, SPHKAP, ZMYND8, GFI1B, RIPOR2, MBNL2, BTG1, ST8SIA4, WIPI1, PPM1K, CTNNB1, RAB27A, LCOR, JMY, LRRC8B, TAGAP, SYF2, SLC20A1, AUH, CXCR4, MAPK14, CHST2, PTPRE, MAPRE2, RASSF5, CNNM3, HEXIM1"
"GSE14699_NAIVE_VS_ACT_CD8_TCELL_DN",6.90587733520264e-10,1.51391181062624e-08,0.801215574617779,0.547566246426161,2.19151436755443,141,"BTLA, ICE2, NEDD4L, TSEN2, MYC, INPP4B, ARHGAP35, RWDD3, ETS2, RAPGEF4, IL6ST, SIPA1L1, ADCY6, BCOR, PATJ, LEF1, SCML4, FAM3C, INSR, FOXO1, CHST15, RRAS2, ITGAE, APPL2, TNRC6C, FOXK1, PHTF2, ANGPTL1, MGST2, SLC25A36, FOXP1, SSH2, ISOC1, RPP40, CCR9, CD55, KIZ, GRAP2, ZBTB20, F2RL1, HIPK2, POU2F1, ABCA1, CCND2, LCLAT1, USP24, RNF167, TAGAP, CCR7, TNFSF8, GPATCH4, PCGF6, USP53, SIDT1, RREB1, PDK1, TNIK, TOMM34, MICU3, CARNS1, RGS10, ADGRG5, TET1, ST6GAL1, TRAT1"
"GSE9650_EFFECTOR_VS_MEMORY_CD8_TCELL_DN",7.82935041856499e-11,3.2234008552531e-09,0.839088935621274,0.531525746416893,2.19036272575945,179,"NEDD4L, IL6R, MYC, DUSP6, DYM, KANSL2, IFNG, ETS2, RGCC, BCKDHB, NR2C1, KLF6, RPS6, SATB1, PAM, PRNP, PARP8, TDRP, PABPC4, VRK1, SIPA1L2, SRSF7, RERE, SLC44A1, ARID1A, ARL4C, ZKSCAN3, GALNT11, GRWD1, TLR6, EIF5, NFKBIZ, GADD45A, GATA3, ZFP36L2, RGS2, AQP9, ZBTB20, JUN, HSP90AB1, RETREG1, SORL1, BTG1, SMAD7, NOTCH1, SELL, SPRED2, RPGR, CCND2, FBL, PKD1, LMO4, RNF38, DDX47, CCR7, TRAF1, FOSB, TNFSF8, OVGP1, CD7, ITPKB, XRCC5, SKI, SLC3A2, RABAC1, RREB1, LARP1, PDK1, GNL3, EIF1, RPS19, TOMM34, HSPA9, P2RX4, DUSP1, RGS10"
"GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_DN",3.66046321054828e-10,9.31486718503341e-09,0.814035837847908,0.530393027898286,2.18073761018626,172,"CASP3, NEDD4L, RCBTB2, KANSL2, ARAP2, SOCS6, SH3GLB1, FEM1C, PLXNC1, RAB6B, CNTN4, FBXW4, VSIG10, STOM, MFSD9, ARHGAP19, LPAR6, S1PR1, METRNL, ARRDC3, PITPNC1, DKK2, SMYD3, CNNM2, SP4, PHF3, MAN1C1, CYTIP, NDNF, CDK17, ARHGAP25, LAMC1, TMEM87B, C19orf12, DGKH, GAB2, GTF2IRD2, INPP4A, TGFBR2, UVRAG, ILDR2, PPARD, TRIM25, TNNI2, IGF1R, HIPK2, HACD4, ABTB1, STX16, UBE2H, NCAPG2, RNF167, PTOV1, XKR5, JAK1, GKAP1, RELL1, VAV3, SSX2IP, C1orf21, PDE3B, SAT1, GAPVD1, CCNG2, FUT11, HJURP, MAN2A1, KLHL8, LTC4S, BCL2L11, PMS2"
"GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP",5.7776774246493e-09,7.59952168270755e-08,0.761460801445585,0.553024495323955,2.17771342286258,129,"BCAR3, PLCL1, BMPR1A, RAG2, JAKMIP2, INTU, FOXA2, FRMPD3, IRX1, FSTL5, ANGPT4, LHX3, IGF2BP1, PCLO, GPC5, KCNG4, REV3L, ZEB2, TMEM266, GSTM1, UPP2, NTRK2, WNT7B, TGFBR3, CDH11, FBLN1, ZNF536, TMCC2, RARB, RIMBP3C, GRIN2B, LRFN1, CSF3, VSX2, HOXC4, ADGRE1, TPBG, PIK3IP1, ZFPM2, ADAMTS9, MED18, SCML2, MEIKIN, HRC, PGBD5, GPRASP1, SLC12A8, EGFR, CTSK, SLC35F1, GNAL, PRMT8, FERMT2, TTLL10"
"GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN",2.10142428436275e-10,6.3238903818169e-09,0.826657301178302,0.53131180373281,2.17719553658264,167,"ATP2B1, F13A1, PHKB, DAPK2, FGGY, ATM, FASLG, ADGRL2, ABCB4, ANKRD12, GFOD1, RUNX2, NFAT5, HSF2, SLC6A13, SIPA1L1, MAF, ARGLU1, MYO6, INTS2, SPACA9, RCN1, TMEM121, SLC23A2, WLS, ITGAE, MINDY3, RGS3, MLLT3, ENDOD1, CLNK, BTAF1, PLSCR1, SDHAF1, LCMT1, IKZF3, ATP1A1, VWF, PRKCQ, SNX20, CLDN23, IL18R1, CD164, ATP9B, DIP2C, SMAD3, CRIM1, FGD2, NBDY, SKAP1, IER3, RNASEL, GKAP1, MYO1F, AGPAT3, HCK, CD300LF, TPST2, ABTB2, S100A4, PRKAR2A, SLC16A1, BCL2A1, ARHGAP24, TARDBP, MEF2A, R3HDM1, DENND1A, TRAP1, MRPL52, GZMA, TNFAIP3, SLIT3, NFKBIA, LAMTOR3, CDK4, CD247, ADGRE5, TLCD2, PCMTD1"
"GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_DN",1.72659257140318e-09,2.89643896058653e-08,0.788186810800237,0.545897059507071,2.1738195799819,138,"ABCC2, LRFN5, CWC22, LIN28B, KDM8, ERN1, SMARCC1, OLFM3, RXFP2, ANK3, N4BP1, CNTN6, SATB2, MYO6, TMEM212, PRKD1, UQCRC2, CLEC1A, SULF1, ASPH, CRY1, CNTN3, CPN1, SLCO4A1, TIAM1, PHTF2, TBCEL, PRR16, CABYR, PM20D1, MT4, TMEM229A, LHFPL6, DMRTA1, ZNF420, GULP1, STK40, SORBS1, ZNF627, DNMT3A, BCAT1, CHORDC1, PRKCA, PROS1, IER3, CMTR2, TREML4, DGKI, OTOR, SH3KBP1, GSC, CPNE7, SNAI3, WT1, LRP2BP, MEP1B, CNEP1R1, SCAI, GNAS"
"GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_IL4_DN",4.11364196066332e-10,1.03126152914847e-08,0.814035837847908,0.527719007582108,2.1706610412626,169,"UBE2E3, NUP35, NAA35, SMC2, PHKB, AGFG1, SRP54, HNRNPA3, KANSL2, ZNF667, SCAF8, LCP2, MAN1A2, MTHFD1L, COPS4, MAP4K3, TCF4, CD53, LEF1, AVL9, SCML4, ANKRD28, RPRD1A, CENPC, CRY1, TDRD3, TIAM1, USP40, SPIDR, ZNF282, BTAF1, PEPD, BUB3, BCLAF1, ST7, TMEM154, ZC3H14, BBX, SEC23A, MAPK9, RCOR3, DIP2C, CUL2, ZNF706, ZNF251, HSP90AA1, ANKRD40, KIF16B, PRICKLE1, TAGAP, GOLPH3, IPO7, C1orf21, SLF1"
"GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_DN",2.30374105775227e-10,6.59104221268785e-09,0.826657301178302,0.525844686442744,2.16695166412403,179,"CAST, CDKN1B, IL6R, INPP4B, WDR76, LILRB5, CALM1, CSGALNACT1, ICA1, PPP3CA, BIRC3, EVI2B, CCR4, SQOR, CD44, TSPAN5, CAPZB, PRNP, CAPG, LPAR6, TRIB2, ETS1, MDFIC, GPR183, RAD23B, TIAM1, USP3, STK24, PHTF2, CRIP2, APP, SYNE3, ATP1A1, TECPR2, GATA3, TNFSF10, LRIG1, ZFP36L1, MAP3K1, BAMBI, LDHA, TRIM25, NEFL, CTNNB1, NFYC, EDEM1, RASGRP1, ADGRE1, AFAP1, PACSIN2, CCND2, SARDH, TLK1, PLP2, ATP8B2, GOLPH3, BLVRA, FLI1, ASPHD1, DENND2A, CD52, MINDY1, CAB39, S100A4, ATP11A, EPHA4, PDS5A, RAP1A"
"GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_UP",4.24967509428314e-10,1.05491934693381e-08,0.814035837847908,0.531393937544739,2.16079526063418,160,"ATP2B1, CXCL1, APBB2, SETBP1, TJP1, SPP1, ARL4A, KLF9, ABCB4, TFDP2, APOBEC3B, TTN, MTX2, TTF2, FST, SIPA1L1, TACC1, MICAL3, BIRC3, SAMHD1, GNAZ, RHOH, BDH1, TRIB2, TCL1A, S1PR1, ASMT, IRS1, ROR1, ENDOD1, LY86, RAB29, CCDC69, PCDH9, RNGTT, CD48, SYNE1, PTPRK, CD180, FCHSD2, ITGB2, AHCY, CXCL11, SP140, INPP4A, TGFBR2, GPM6A, RIPOR2, UVRAG, ADARB1, RASGRP1, CDC25B"
"GSE24081_CONTROLLER_VS_PROGRESSOR_HIV_SPECIFIC_CD8_TCELL_UP",2.22558447499554e-09,3.60075392376275e-08,0.774939030136436,0.533216949465558,2.1607935265155,153,"SEMA3D, CHODL, GUCY1A2, FBXO31, ABCB4, ETV3, CCNH, SLC6A13, ITM2C, BIRC3, SLC39A8, SOX21, CWH43, TSN, PRKAB2, PDE6H, TCEAL2, QPCT, GNAQ, ITGA5, RGS1, KIF13A, APBA2, LMNA, GIPR, CCT6B, MVB12B, MGST2, SYPL1, ST7, NID2, PTGER4, COX16, CPD, BTG1, TGFB1I1, TRA2B, NELL2, CKB, PIK3IP1, PKIA, KLHL11, PRELID3B, CCR7, ADGB, HSPH1, SLC7A5, VAV3, SKI, SLC18A1, ABCB1, EXD2, GABARAPL1, ZBTB18, N4BP3, ZNF395, TLX1, EIF1, NEIL1, NBEA, LILRB4, TNFAIP3, NUP214"
"GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_UP",9.50961070698677e-10,1.8738003354156e-08,0.788186810800237,0.525704185756482,2.16077751044379,168,"ISL1, UBE2E2, FRRS1, ARAP2, RUNX2, IL6ST, RAP1GAP2, CCDC88C, TCF4, ADGRG6, ELMO1, TMEM131L, IL4I1, PRKCB, SLC44A1, HPF1, RRAS2, SPN, KLHL25, TRIM37, USP6NL, AEBP2, SEMA4D, SULF2, NHSL2, STK24, CRLF2, APP, ARHGAP39, TESC, GPRC5B, MREG, LRP8, CASP4, XPNPEP1, CASS4, CASP1, DEPDC1B, SMAD7, MYO1H, CARD11, IKZF1, CD300A, CARMIL1, LRRK1, ADAMTS10, CDC42EP3, TMEM170B, NELFB, CAMKMT, TAGAP, TNFRSF13B, MAPK14, IPO7, NXPE3, SASH1, HCK, SAT1, ABCB1, STXBP2, PECAM1, RPS6KA3, PMS2, AP3M2, RARG"
"GSE10239_NAIVE_VS_MEMORY_CD8_TCELL_UP",4.83264716515214e-10,1.17093422221677e-08,0.801215574617779,0.524128755039779,2.15936360993173,175,"PRMT6, ZRANB2, ICE2, SLC35B3, OPA1, MTURN, SMARCC1, NDRG1, GPBP1, ACO1, API5, SMC5, LIN9, RAD21, SATB1, UBR2, UNC50, IDI1, ABCB7, OGT, MTAP, HIPK3, REV3L, GPHN, RC3H1, TMEM161B, TRAF3, APPL2, KBTBD7, CYTIP, RNF19A, TAF2, METTL9, SLC25A36, RASGRF2, NGLY1, HOOK1, TRIM27, PDE7A, AMPD3, CCR9, CD164, FRMD4A, PPM1K, SPRED2, C21orf91, RASGRP1, NUBPL, NT5C3A, ABTB1, PIK3IP1, BACH2, RFX7, TXNDC15, MPHOSPH8, ZFP82, LIMD2, CFL1, CDCA4, MATR3, QRSL1, GGA2, TNIK, BCL2L11, RBM12, ZNF157, TRIM56, PTCH1, DGKD"
